sequenceID	locus_numeric_id	ehbv-element-stem	host_species	host_class	host_superorder	major_clade	middle_clade	minor_clade	host_order	host_family	host_genus	target_version	target_name	scaffold	orientation	extract_start	extract_end	sequence_length	locus_name	virus_genus	subject_start	subject_end	query_start	query_end	align_len	bitscore	identity	evalue_num	evalue_exp	gap_openings	mismatches
ehbv-avi.23.52-Amazona_vittata	23	ehbv-avi.23.52	Amazona_vittata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	AV1	GCA_000332375.1_AV1_genomic.fna	KB272671.1	+	17418	17618	201	avi.23-psittaciformes	Avihepadnavirus	78	129	43	198	52	91.3	80.769	4.57	26	0	0
ehbv-avi.23.53-Guaruba_guarouba	23	ehbv-avi.23.53	Guaruba_guarouba	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Guaruba	ASM1180009v1	GCA_011800095.1_ASM1180009v1_genomic.fna	JAABOC010007843.1	-	2237	2440	204	avi.23-psittaciformes	Avihepadnavirus	78	130	46	204	53	90.9	77.358	6.81	26	0	0
ehbv-avi.23.54-Melopsittacus_undulatus	23	ehbv-avi.23.54	Melopsittacus_undulatus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus	goldenpath_melUnd1	melUnd1.fa_2.fa	JH556609	-	6157077	6157381	305	avi.23-psittaciformes	Avihepadnavirus	267	340	3	224	74	90.1	60.811	2.39	25	0	0
ehbv-avi.23.55-Psittacula_krameri	23	ehbv-avi.23.55	Psittacula_krameri	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	NFZL01002220.1	+	367142	369336	2195	avi.23-psittaciformes	Avihepadnavirus	78	130	2037	2195	53	87.8	75.472	1.45	20	0	0
ehbv-avi.23.56-Amazona_vittata	23	ehbv-avi.23.56	Amazona_vittata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	AV1	GCA_000332375.1_AV1_genomic.fna	KB272149.1	-	7604	7908	305	avi.23-psittaciformes	Avihepadnavirus	279	335	30	200	57	87.4	66.667	3.88	24	0	0
ehbv-avi.23.57-Agapornis_roseicollis	23	ehbv-avi.23.57	Agapornis_roseicollis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Agapornis	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01010691.1	+	105439	105603	165	avi.23-psittaciformes	Avihepadnavirus	87	141	1	165	55	86.7	70.909	1.33	24	0	0
ehbv-avi.23.58-Agapornis_roseicollis	23	ehbv-avi.23.58	Agapornis_roseicollis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Agapornis	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01004574.1	-	38029	38235	207	avi.23-psittaciformes	Avihepadnavirus	4	57	19	180	54	85.5	66.667	5.33	24	0	0
ehbv-avi.23.59-Ara_macao	23	ehbv-avi.23.59	Ara_macao	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	KE094380.1	-	8020	8325	306	avi.23-psittaciformes	Avihepadnavirus	280	335	34	201	56	85.5	69.643	1.95	23	0	0
ehbv-avi.23.60-Guaruba_guarouba	23	ehbv-avi.23.60	Guaruba_guarouba	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Guaruba	ASM1180009v1	GCA_011800095.1_ASM1180009v1_genomic.fna	JAABOC010006378.1	-	53552638	53552943	306	avi.23-psittaciformes	Avihepadnavirus	280	335	34	201	56	85.5	69.643	1.95	23	0	0
ehbv-avi.23.61-Agapornis_roseicollis	23	ehbv-avi.23.61	Agapornis_roseicollis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Agapornis	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01013358.1	+	157273	157521	249	avi.23-psittaciformes	Avihepadnavirus	74	146	1	219	73	85.1	57.534	1.75	23	0	0
ehbv-avi.23.62-Agapornis_roseicollis	23	ehbv-avi.23.62	Agapornis_roseicollis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Agapornis	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01009662.1	+	19806	20585	780	avi.23-psittaciformes	Avihepadnavirus	281	335	529	693	55	81.6	69.091	4.18	20	0	0
ehbv-avi.23.63-Pionus_senilis	23	ehbv-avi.23.63	Pionus_senilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Pionus	ASM1176272v1	GCA_011762725.1_ASM1176272v1_genomic.fna	WURU01369910.1	-	245	400	156	avi.23-psittaciformes	Avihepadnavirus	6	57	1	156	52	81.3	67.308	8.61	23	0	0
ehbv-avi.23.64-Melopsittacus_undulatus	23	ehbv-avi.23.64	Melopsittacus_undulatus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus	goldenpath_melUnd1	melUnd1.fa_2.fa	JH556615	+	26715519	26715776	258	avi.23-psittaciformes	Avihepadnavirus	20	69	40	189	50	80.5	68	9.2	23	0	0
ehbv-avi.23.65-Guaruba_guarouba	23	ehbv-avi.23.65	Guaruba_guarouba	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Guaruba	ASM1180009v1	GCA_011800095.1_ASM1180009v1_genomic.fna	JAABOC010000638.1	+	73992222	73992389	168	avi.23-psittaciformes	Avihepadnavirus	87	141	1	165	55	80.5	65.455	2	22	0	0
ehbv-avi.23.66-Ara_macao	23	ehbv-avi.23.66	Ara_macao	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	KE031078.1	+	24841	24993	153	avi.23-psittaciformes	Avihepadnavirus	87	130	1	132	44	75.5	72.727	1.21	20	0	0
ehbv-avi.23.67-Ara_macao	23	ehbv-avi.23.67	Ara_macao	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	KE100367.1	+	13664	13810	147	avi.23-psittaciformes	Avihepadnavirus	89	137	1	147	49	73.6	67.347	4.54	20	0	0
ehbv-avi.23.68-Guaruba_guarouba	23	ehbv-avi.23.68	Guaruba_guarouba	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Guaruba	ASM1180009v1	GCA_011800095.1_ASM1180009v1_genomic.fna	JAABOC010006378.1	+	274005013	274005177	165	avi.23-psittaciformes	Avihepadnavirus	89	140	1	156	52	72.4	63.462	1.35	19	0	0
ehbv-avi.23.69-Amazona_aestiva	23	ehbv-avi.23.69	Amazona_aestiva	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002567.1	+	1416666	1416818	153	avi.23-psittaciformes	Avihepadnavirus	87	130	1	132	44	70.5	72.727	6.42	19	0	0
ehbv-avi.23.70-Amazona_vittata	23	ehbv-avi.23.70	Amazona_vittata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	AV1	GCA_000332375.1_AV1_genomic.fna	KB271482.1	+	20753	20905	153	avi.23-psittaciformes	Avihepadnavirus	87	130	1	132	44	70.1	72.727	9.49	19	0	0
ehbv-avi.23.71-Amazona_aestiva	23	ehbv-avi.23.71	Amazona_aestiva	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01001869.1	-	1151791	1151946	156	avi.23-psittaciformes	Avihepadnavirus	89	137	10	156	49	69.7	67.347	1.06	18	0	0
ehbv-avi.23.72-Pionus_senilis	23	ehbv-avi.23.72	Pionus_senilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Pionus	ASM1176272v1	GCA_011762725.1_ASM1176272v1_genomic.fna	WURU01029778.1	+	1115869	1116021	153	avi.23-psittaciformes	Avihepadnavirus	87	137	1	153	51	68.6	64.706	2.6	18	0	0
ehbv-avi.24-Apaloderma_vittatum	24	ehbv-avi.24	Apaloderma_vittatum	Aves	Neognathae	Neoaves	Inopaves	Coraciimorphae	Trogoniformes	Trogonidae	Apaloderma	bgi_2011-10-28	Apaloderma_vittatum.scaf.noBacterial.fa	scaffold18931	+	141042	142903	1862	avi.24-apaloderma	Avihepadnavirus	303	545	1125	1856	245	343	78.367	0	1	2	0
ehbv-avi.25-Chaetura_pelagica	25	ehbv-avi.25	Chaetura_pelagica	Aves	Neognathae	Neoaves	NULL	Strisores	Apodiformes	Apodidae	Chaetura	bgi_2011-10-28	Chaetura_pelagica.scaf.noBacterial.fa	scaffold83	-	3251862	3254665	2804	avi.25-chaetura	Avihepadnavirus	575	843	180	1004	276	395	80.435	5.82	126	4	0
ehbv-avi.26.1-Amazona_vittata	26	ehbv-avi.26.1	Amazona_vittata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	AV1	GCA_000332375.1_AV1_genomic.fna	KB257602.1	-	7397	8109	713	avi.26-psittaciformes	Avihepadnavirus	65	237	195	713	173	358	100	3.38	135	0	0
ehbv-avi.26.2-Psittacula_krameri	26	ehbv-avi.26.2	Psittacula_krameri	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	NFZL01001103.1	+	370563	371226	664	avi.26-psittaciformes	Avihepadnavirus	65	195	269	664	132	201	76.515	1.01	72	1	0
ehbv-avi.26.3-Guaruba_guarouba	26	ehbv-avi.26.3	Guaruba_guarouba	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Guaruba	ASM1180009v1	GCA_011800095.1_ASM1180009v1_genomic.fna	JAABOC010001571.1	+	25570	25902	333	avi.26-psittaciformes	Avihepadnavirus	138	237	1	300	100	176	85	1.2	59	0	0
ehbv-avi.26.4-Ara_macao	26	ehbv-avi.26.4	Ara_macao	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	KE083073.1	+	3729	4007	279	avi.26-psittaciformes	Avihepadnavirus	138	230	1	279	93	168	87.097	1.07	56	0	0
ehbv-avi.26.5-Amazona_aestiva	26	ehbv-avi.26.5	Amazona_aestiva	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002739.1	-	29329	29559	231	avi.26-psittaciformes	Avihepadnavirus	144	220	1	231	77	156	97.403	2.16	52	0	0
ehbv-avi.26.6-Melopsittacus_undulatus	26	ehbv-avi.26.6	Melopsittacus_undulatus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus	goldenpath_melUnd1	melUnd1.fa_2.fa	JH556616	+	11289174	11289518	345	avi.26-psittaciformes	Avihepadnavirus	144	236	1	279	93	139	72.043	7.19	45	0	0
ehbv-avi.26.7-Pionus_senilis	26	ehbv-avi.26.7	Pionus_senilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Pionus	ASM1176272v1	GCA_011762725.1_ASM1176272v1_genomic.fna	WURU01184674.1	+	354	545	192	avi.26-psittaciformes	Avihepadnavirus	1	64	1	192	64	134	96.875	7.99	44	0	0
ehbv-avi.26.8-Pionus_senilis	26	ehbv-avi.26.8	Pionus_senilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Pionus	ASM1176272v1	GCA_011762725.1_ASM1176272v1_genomic.fna	WURU01067777.1	-	348842321	348842848	528	avi.26-psittaciformes	Avihepadnavirus	138	230	1	279	93	131	70.968	6.99	41	0	0
ehbv-avi.26.9-Psittacula_krameri	26	ehbv-avi.26.9	Psittacula_krameri	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	NFZL01001434.1	+	76025	76318	294	avi.26-psittaciformes	Avihepadnavirus	145	230	4	261	86	128	75.581	7.52	41	0	0
ehbv-avi.26.10-Melopsittacus_undulatus	26	ehbv-avi.26.10	Melopsittacus_undulatus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus	goldenpath_melUnd1	melUnd1.fa_1.fa	JH556562	-	5453277	5453489	213	avi.26-psittaciformes	Avihepadnavirus	1	70	1	213	71	126	83.099	1.25	40	1	0
ehbv-avi.26.11-Psittacula_krameri	26	ehbv-avi.26.11	Psittacula_krameri	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	NFZL01000077.1	+	1147687	1147926	240	avi.26-psittaciformes	Avihepadnavirus	144	215	1	216	72	119	81.944	6.77	38	0	0
ehbv-avi.26.12-Psittacula_krameri	26	ehbv-avi.26.12	Psittacula_krameri	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	NFZL01153894.1	+	93	332	240	avi.26-psittaciformes	Avihepadnavirus	144	215	1	216	72	119	81.944	6.77	38	0	0
ehbv-avi.26.13-Melopsittacus_undulatus	26	ehbv-avi.26.13	Melopsittacus_undulatus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus	goldenpath_melUnd1	melUnd1.fa_2.fa	JH556606	-	3246724	3246948	225	avi.26-psittaciformes	Avihepadnavirus	144	205	1	186	62	102	79.032	4.44	31	0	0
ehbv-avi.27.1-Phalacrocorax_harrisi	27	ehbv-avi.27.1	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000633.1	-	129638	129952	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	181	92.784	1.01	63	0	0
ehbv-avi.27.2-Nannopterum_harrisi	27	ehbv-avi.27.2	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000633.1	-	129638	129952	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	181	92.784	1.01	63	0	0
ehbv-avi.27.3-Phalacrocorax_harrisi	27	ehbv-avi.27.3	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000156.1	-	327547	330319	2773	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	179	91.753	1.61	55	0	0
ehbv-avi.27.4-Phalacrocorax_harrisi	27	ehbv-avi.27.4	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000023.1	+	1967202	1967516	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	179	93.814	1.37	62	0	0
ehbv-avi.27.5-Phalacrocorax_harrisi	27	ehbv-avi.27.5	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000633.1	+	36071	36385	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	179	91.753	6.06	63	0	0
ehbv-avi.27.6-Nannopterum_harrisi	27	ehbv-avi.27.6	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000023.1	+	1967202	1967516	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	179	93.814	1.37	62	0	0
ehbv-avi.27.7-Nannopterum_harrisi	27	ehbv-avi.27.7	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000156.1	-	327547	330319	2773	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	179	91.753	1.61	55	0	0
ehbv-avi.27.8-Nannopterum_harrisi	27	ehbv-avi.27.8	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000633.1	+	36071	36385	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	179	91.753	6.06	63	0	0
ehbv-avi.27.9-Urile_pelagicus	27	ehbv-avi.27.9	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000180.1	+	7413402	7413716	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	178	91.753	2.17	62	0	0
ehbv-avi.27.10-Nannopterum_harrisi	27	ehbv-avi.27.10	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000485.1	-	19537	19851	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	178	89.691	1.84	62	0	0
ehbv-avi.27.11-Nannopterum_brasilianus	27	ehbv-avi.27.11	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01029067.1	-	1071	1385	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	178	89.691	1.84	62	0	0
ehbv-avi.27.12-Phalacrocorax_harrisi	27	ehbv-avi.27.12	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000485.1	-	19537	19851	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	178	89.691	1.84	62	0	0
ehbv-avi.27.13-Nannopterum_brasilianus	27	ehbv-avi.27.13	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01003409.1	-	109835	110149	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	177	91.753	4.62	62	0	0
ehbv-avi.27.14-Urile_pelagicus	27	ehbv-avi.27.14	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000355.1	+	1774704	1775123	420	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	177	88.66	2.75	61	0	0
ehbv-avi.27.15-Urile_pelagicus	27	ehbv-avi.27.15	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000630.1	+	242300	242614	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	177	89.691	6.01	62	0	0
ehbv-avi.27.16-Urile_pelagicus	27	ehbv-avi.27.16	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000212.1	-	989744	990163	420	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	177	88.66	1.5	61	0	0
ehbv-avi.27.17-Nannopterum_harrisi	27	ehbv-avi.27.17	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000023.1	-	2166342	2166656	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	177	92.784	4.42	62	0	0
ehbv-avi.27.18-Urile_pelagicus	27	ehbv-avi.27.18	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000630.1	-	284474	284788	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	177	89.691	6.01	62	0	0
ehbv-avi.27.19-Urile_pelagicus	27	ehbv-avi.27.19	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000180.1	-	7612400	7612696	297	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	1	291	97	177	90.722	2.54	62	0	0
ehbv-avi.27.20-Phalacrocorax_harrisi	27	ehbv-avi.27.20	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000023.1	-	2166342	2166656	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	177	92.784	4.42	62	0	0
ehbv-avi.27.21-Nannopterum_brasilianus	27	ehbv-avi.27.21	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01002468.1	+	100312	103134	2823	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	177	90.722	1.03	54	0	0
ehbv-avi.27.22-Phalacrocorax_harrisi	27	ehbv-avi.27.22	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000130.1	+	989511	989825	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	176	89.691	2.15	61	0	0
ehbv-avi.27.23-Nannopterum_harrisi	27	ehbv-avi.27.23	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000130.1	+	989511	989825	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	176	89.691	2.15	61	0	0
ehbv-avi.27.24-Phalacrocorax_carbo	27	ehbv-avi.27.24	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold57863	-	8552	8866	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	176	91.753	9.33	62	0	0
ehbv-avi.27.25-Phalacrocorax_carbo	27	ehbv-avi.27.25	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold53998	-	2203	2517	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	176	88.66	1.46	61	0	0
ehbv-avi.27.26-Nannopterum_brasilianus	27	ehbv-avi.27.26	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01002649.1	+	4290	4601	312	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	16	306	97	176	88.66	2.08	61	0	0
ehbv-avi.27.27-Phalacrocorax_carbo	27	ehbv-avi.27.27	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold3172	+	5204	5518	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	176	89.691	9.33	62	0	0
ehbv-avi.27.28-Phalacrocorax_harrisi	27	ehbv-avi.27.28	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000130.1	+	1238862	1241628	2767	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	2471	2761	97	175	89.691	4.06	54	0	0
ehbv-avi.27.29-Nannopterum_harrisi	27	ehbv-avi.27.29	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000130.1	+	1238862	1241628	2767	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	2471	2761	97	175	89.691	4.06	54	0	0
ehbv-avi.27.30-Urile_pelagicus	27	ehbv-avi.27.30	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000804.1	-	514043	514396	354	avi.27-phalacrocoracidae	Avihepadnavirus	2	95	1	282	94	174	90.426	2.08	60	0	0
ehbv-avi.27.31-Phalacrocorax_carbo	27	ehbv-avi.27.31	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold8271	-	11554	11868	315	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	19	309	97	174	88.66	5.52	61	0	0
